release_date,movie,production_budget,domestic_gross,genres,studio,foreign_gross,domestic_ROI_percent,domestic_Profit,Seasons,Adventure,,Thriller,Fantasy,History,Comedy,Western,Action,War,Sport,Crime,Horror,Musical,Drama,Music,Animation,Mystery,Biography,Family,Sci-Fi,Romance
2012-03-20,ALonelyPlacetoDie,4000000,0,,,,0.0,-4000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-01,TheLovedOnes,4000000,0,,,,0.0,-4000000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-09,Replicas,4000000,0,,,,0.0,-4000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,TheHelpers,4000000,0,,,,0.0,-4000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,TheVeil,4000000,0,,,,0.0,-4000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-11,ThePerfectWave,4000000,0,,,,0.0,-4000000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,HowtoFallinLove,4000000,0,,,,0.0,-4000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-08,ChainofCommand,4000000,0,,,,0.0,-4000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-14,DownforLife,3800000,41914,,,,1.103,-3758086,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-30,TheGoodHeart,3800000,20930,,Magn.,323000,0.5507894736842105,-3779070,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,Hevireissu,3800000,10153,,,,0.2671842105263158,-3789847,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-05,FourLions,3750000,310007,,Drft.,4400000,8.266853333333334,-3439993,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-19,Defendor,3750000,44462,,,,1.1856533333333334,-3705538,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,UtÃ¸ya22juli,3600000,0,,,,0.0,-3600000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-13,TruthorDare,3500000,41411015,,Uni.,53900000,1183.171857142857,37911015,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-19,TheWitch,3500000,25138705,"Horror,Mystery",A24,15300000,718.2487142857143,21638705,Winter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-02-02,Winchester,3500000,25091816,,LGF,,716.9090285714287,21591816,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-22,DarkSkies,3500000,17418667,,W/Dim.,9000000,497.6762,13918667,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-01-19,ForeverMyGirl,3500000,16376066,,,,467.8876,12876066,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-16,Elsecretodesusojos,3500000,6391436,,,,182.61245714285718,2891436,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-05-18,FirstReformed,3500000,3448256,,,,98.5216,-51744,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,Believe,3500000,890303,,ORF,,25.43722857142857,-2609697,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,AmericanHoney,3500000,663247,,A24,1200000,18.94991428571429,-2836753,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-18,TheBronze,3500000,615816,,,,17.594742857142855,-2884184,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-10,Trolljegeren,3500000,253444,,,,7.241257142857143,-3246556,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-08,TheMaskedSaint,3500000,182695,,,,5.219857142857141,-3317305,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-03,TimetoChoose,3500000,29233,,,,0.8352285714285714,-3470767,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-31,TheKick,3500000,0,,,,0.0,-3500000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-28,213,3500000,0,,,,0.0,-3500000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-29,BatmanTheDarkKnightReturnsPart2,3500000,0,,,,0.0,-3500000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-11,IntheNameoftheKingIII,3500000,0,,,,0.0,-3500000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-03-04,WickedBlood,3500000,0,,,,0.0,-3500000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-06-05,DawnPatrol,3500000,0,,,,0.0,-3500000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,Jagten,3450000,687185,,,,19.91840579710145,-2762815,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-01,LordsofLondon,3440000,0,,,,0.0,-3440000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-21,MarginCall,3400000,5353586,"Drama,Thriller",RAtt.,14200000,157.45841176470591,1953586,Autumn,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-03-03,ToWriteLoveOnHerArms,3400000,0,,,,0.0,-3400000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-10,Whiplash,3300000,13092006,"Drama,Music",SPC,35900000,396.72745454545446,9792006,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2015-01-20,TheOppositeSex,3300000,0,,,,0.0,-3300000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-06,SorrytoBotherYou,3200000,17493096,,,,546.65925,14293096,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-03,Beginners,3200000,5790894,,Focus,8500000,180.9654375,2590894,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,TheMeddler,3200000,4267219,,SPC,,133.35059375,1067219,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-12,Antiviral,3100000,0,,,,0.0,-3100000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-20,ParanormalActivity2,3000000,84752907,,Par.,92800000,2825.0969,81752907,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,WarRoom,3000000,67790117,,TriS,,2259.6705666666667,64790117,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-07,ThePurge,3000000,64473115,"Horror,Thriller",Uni.,24900000,2149.103833333333,61473115,Summer,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-10-12,Sinister,3000000,48086903,"Horror,Mystery,Thriller",LG/S,29600000,1602.896766666667,45086903,Autumn,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-06-01,Upgrade,3000000,11977130,,BH Tilt,2400000,399.23766666666666,8977130,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-24,BeforeMidnight,3000000,8110621,"Drama,Romance",SPC,3100000,270.35403333333335,5110621,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2017-10-27,LetThereBeLight,3000000,7233471,,,,241.11570000000003,4233471,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-07-22,DonâtThinkTwice,3000000,4417983,,,,147.2661,1417983,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-06-24,SwissArmyMan,3000000,4210454,,A24,,140.34846666666667,1210454,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-17,FrancesHa,3000000,4067398,,IFC,,135.57993333333334,1067398,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-30,PleaseGive,3000000,4033574,,SPC,280000,134.45246666666665,1033574,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-22,Compadres,3000000,3127773,,PNT,,104.2591,127773,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-09,LetterstoGod,3000000,2848587,,Viv.,60300,94.9529,-151413,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-19,Tusk,3000000,1821983,,A24,,60.73276666666667,-1178017,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-05-12,TheWall,3000000,1803064,,RAtt.,2700000,60.10213333333333,-1196936,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-06,DamselsinDistress,3000000,1007535,,SPC,,33.5845,-1992465,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-06,HobowithaShotgun,3000000,703372,,,,23.44573333333333,-2296628,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05-08,TheDTrain,3000000,669688,,IFC,102000,22.32293333333333,-2330312,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-07,Bachelorette,3000000,446770,,RTWC,11500000,14.892333333333333,-2553230,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-15,FishTank,3000000,374675,,IFC,2000000,12.489166666666666,-2625325,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-09,Creature,3000000,331000,,,,11.033333333333333,-2669000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-09,TheBounceBack,3000000,321910,,,,10.730333333333334,-2678090,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,ChainLetter,3000000,205842,,NFC,447000,6.8614,-2794158,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-02,TimandEricsBillionDollarMovie,3000000,201436,,,,6.714533333333334,-2798564,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-26,TheEclipse,3000000,133411,,Magn.,26400,4.447033333333334,-2866589,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-15,FortMcCoy,3000000,78948,,,,2.6316,-2921052,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-04,BeforeWeGo,3000000,37151,,RTWC,,1.2383666666666666,-2962849,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-13,TheDivide,3000000,18000,,,,0.6,-2982000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-09,TannerHall,3000000,5073,,,,0.1691,-2994927,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-10,Demonic,3000000,0,,,,0.0,-3000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-27,TheyCameTogether,3000000,0,,,,0.0,-3000000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-05-21,OpenRoad,3000000,0,,,,0.0,-3000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,BarryMunday,3000000,0,,,,0.0,-3000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,NeverBackDown2TheBeatdown,3000000,0,,,,0.0,-3000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,AWOL72,3000000,0,,,,0.0,-3000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-15,30NightsOfParanormalActivityWithTheDevilInsideTheGirlWithTheDragonTattoo,3000000,0,,,,0.0,-3000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-06,EntertheDangerousMind,3000000,0,,,,0.0,-3000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,SomethingWicked,3000000,0,,,,0.0,-3000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-27,Iguana,3000000,0,,,,0.0,-3000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-14,Amnesiac,3000000,0,,,,0.0,-3000000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,Unnatural,3000000,0,,,,0.0,-3000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,CloseRange,3000000,0,,,,0.0,-3000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-01,Freakonomics,2900000,101270,,Magn.,16400,3.492068965517241,-2798730,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-19,GrifftheInvisible,2900000,20778,,,,0.7164827586206897,-2879222,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-26,Indivisible,2700000,3511417,,,,130.05248148148146,811417,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,SardaarJi,2700000,0,,,,0.0,-2700000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-02,Ida,2600000,3827060,,MBox,,147.1946153846154,1227060,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-12-31,LaCaraOculta,2600000,0,,,,0.0,-2600000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,FatSickNearlyDead,2600000,0,,,,0.0,-2600000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-01-11,AHauntedHouse,2500000,40041683,,ORF,20100000,1601.66732,37541683,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-13,2016ObamaâsAmerica,2500000,33349941,,,,1333.99764,30849941,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-03,KevinHartLetMeExplain,2500000,32244051,,LG/S,74000,1289.7620399999996,29744051,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-02,TheSpectacularNow,2500000,6852971,"Comedy,Drama,Romance",A24,,274.11884,4352971,Summer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2016-06-24,HuntfortheWilderpeople,2500000,5205471,,Orch.,,208.21884000000003,2705471,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-17,RobotFrank,2500000,3317468,,Gold.,,132.69872,817468,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-01,TheLostMedallionTheAdventuresofBillyStone,2500000,549632,,,,21.98528,-1950368,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,Super,2500000,327716,,IFC,,13.10864,-2172284,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-09,ValleyoftheHeartsDelight,2500000,118666,,,,4.74664,-2381334,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-18,8TheMormonProposition,2500000,100280,,,,4.0112000000000005,-2399720,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-08-16,Underdogs,2500000,35017,,,,1.40068,-2464983,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-06-21,AlienUprising,2500000,0,,,,0.0,-2500000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-31,ChristmasMail,2500000,0,,,,0.0,-2500000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-03,Stung,2500000,0,,,,0.0,-2500000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-01,SkySharks,2500000,0,,,,0.0,-2500000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-13,8Days,2500000,0,,,,0.0,-2500000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-02,Antibirth,2500000,0,,,,0.0,-2500000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-02,TheRiseoftheKrays,2500000,0,,,,0.0,-2500000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,NotSafeForWork,2500000,0,,,,0.0,-2500000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-13,GoForIt,2450000,180237,,,,7.356612244897959,-2269763,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-14,AlwaysWoodstock,2400000,0,,,,0.0,-2400000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-20,DoYouBelieve,2300000,12985600,,PFR,1400000,564.5913043478263,10685600,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-05,Frontera,2300000,59696,,,,2.595478260869565,-2240304,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-26,RedemptionRoad,2300000,29384,,,,1.2775652173913044,-2270616,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-15,TheToxicAvengerPartII,2300000,0,,,,0.0,-2300000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19,Eden,2300000,0,,BG,,0.0,-2300000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-16,MiAmerica,2100000,3330,,,,0.1585714285714286,-2096670,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,Infected,2100000,0,,,,0.0,-2100000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-31,LiesinPlainSight,2100000,0,,,,0.0,-2100000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-06,TheTimber,2100000,0,,,,0.0,-2100000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19,Sharkskin,2100000,0,,,,0.0,-2100000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-30,Courageous,2000000,34522221,,TriS,,1726.11105,32522221,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-13,ItFollows,2000000,14674077,"Horror,Mystery",RTWC,,733.70385,12674077,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018-07-13,EighthGrade,2000000,13539710,,,,676.9855,11539710,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-09,SilentHouse,2000000,12739737,,ORF,347000,636.98685,10739737,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-04-08,HardcoreHenry,2000000,9252038,,STX,7600000,462.60190000000006,7252038,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,WintersBone,2000000,6531503,"Drama,Mystery",RAtt.,7300000,326.57515,4531503,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2014-10-10,MeettheMormons,2000000,6047363,,,,302.36815,4047363,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,TheFloridaProject,2000000,5904366,,A24,,295.2183,3904366,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-25,AllSaints,2000000,5802208,,Affirm,140000,290.1104,3802208,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-10-08,InsideJob,2000000,4311834,,SPC,3600000,215.5917,2311834,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-28,WeAreYourFriends,2000000,3591417,,WB,7500000,179.57085,1591417,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-09-18,Captive,2000000,2583301,,,,129.16505,583301,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-08,HeartsBeatLoud,2000000,2386254,,,,119.3127,386254,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-01-20,TheResurrectionofGavinStone,2000000,2303792,,,,115.1896,303792,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-08-07,TheDiaryofaTeenageGirl,2000000,1477002,,SPC,,73.8501,-522998,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-04-25,Locke,2000000,1370646,Drama,A24,,68.5323,-629354,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-04-08,MeeksCutoff,2000000,977772,,Osci.,,48.8886,-1022228,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-28,TheBabadook,2000000,950792,"Drama,Horror",IFC,9300000,47.5396,-1049208,Autumn,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2010-09-24,TheVirginityHit,2000000,636706,,,,31.8353,-1363294,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-02-13,TheLastFiveYears,2000000,147299,,,,7.36495,-1852701,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-29,SaintJohnofLasVegas,2000000,102645,,IVP,9100,5.13225,-1897355,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-19,Pump,2000000,72277,,,,3.61385,-1927723,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-07,LostRiver,2000000,45431,,,,2.27155,-1954569,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-09,KnockKnock,2000000,36336,,LGP,,1.8168,-1963664,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-02-03,GrowingupSmith,2000000,35312,,,,1.7656,-1964688,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-19,TheFirstTime,2000000,17061,,Gold.,,0.85305,-1982939,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-08-27,Circle,2000000,10024,,,,0.5012,-1989976,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-06-11,Jerusalema,2000000,7294,,,,0.3647,-1992706,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-09-13,Plush,2000000,3080,,,,0.154,-1996920,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-26,TheGhastlyLoveofJohnnyX,2000000,2436,,,,0.1218,-1997564,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-09,GraveEncounters,2000000,0,,,,0.0,-2000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-10-23,BoneTomahawk,2000000,0,,,,0.0,-2000000,Autumn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-04-01,Stitches,2000000,0,,,,0.0,-2000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-31,ToBeFrankSinatraat100,2000000,0,,,,0.0,-2000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-17,TheLadyfromShanghai,2000000,0,,,,0.0,-2000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-03-19,StraightAs,2000000,0,,,,0.0,-2000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-30,TheLegendofHellâsGateAnAmericanConspiracy,2000000,0,,,,0.0,-2000000,Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-31,Highway,2000000,0,,,,0.0,-2000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-02-08,SmallApartments,2000000,0,,,,0.0,-2000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-07-09,CoffeeTown,2000000,0,,,,0.0,-2000000,Summer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,LuckyDog,2000000,0,,,,0.0,-2000000,Winter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
